molecule_chembl_id,canonical_smiles,standard_value,curated_smiles,pIC50,inchikey
CHEMBL1790678,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](C)N(C)C(=O)[C@H](CO)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@@H]([C@@H](C)CC)OC(=O)[C@H](C(C)(C)O)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C1=O,31000.0,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](C)N(C)C(=O)[C@H](CO)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@@H]([C@@H](C)CC)OC(=O)[C@H](C(C)(C)O)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C1=O,4.508638306165727,ZPCUBEVVSSXLJD-LHVAPPFFSA-N
CHEMBL474757,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)Nc3ccc(N)cc3)cc1)CC2,31000.0,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)Nc3ccc(N)cc3)cc1)CC2,4.508638306165727,GGQMUXQOMIDATF-UHFFFAOYSA-N
CHEMBL4446615,O=C(CSc1nnc(-c2ccc(F)cc2)o1)N1CCN(Cc2ccc3c(c2)CCO3)CC1,31000.0,O=C(CSc1nnc(-c2ccc(F)cc2)o1)N1CCN(Cc2ccc3c(c2)CCO3)CC1,4.508638306165727,IEXJAHHTWULZER-UHFFFAOYSA-N
CHEMBL77993,COc1ccc(-c2oc3c(OC)c(OC)c(OC)c(OC)c3c(=O)c2OC)cc1OC,31000.0,COc1ccc(-c2oc3c(OC)c(OC)c(OC)c(OC)c3c(=O)c2OC)cc1OC,4.508638306165727,SSXJHQZOHUYEGD-UHFFFAOYSA-N
CHEMBL3763817,COc1cc(OC)c2c(=O)cc(N3CCN(Cc4ccc(C(F)(F)F)cc4)CC3)oc2c1,31300.0,COc1cc(OC)c2c(=O)cc(N3CCN(Cc4ccc(C(F)(F)F)cc4)CC3)oc2c1,4.504455662453552,ASDVBWDRBPIGEL-UHFFFAOYSA-N
CHEMBL4572141,COc1cc(OC)c(C(=O)/C=C/c2cccc(N3CCOCC3)c2)c(O)c1CC=C(C)C,31600.0,COc1cc(OC)c(C(=O)/C=C/c2cccc(N3CCOCC3)c2)c(O)c1CC=C(C)C,4.500312917381596,ITTVFRZCYUKCDP-PKNBQFBNSA-N
CHEMBL1945986,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(O)c(O)c2)C(C)C)cc1OC,31700.0,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(O)c(O)c2)C(C)C)cc1OC,4.498940737782249,MOHIPCKXXCQYJQ-UHFFFAOYSA-N
CHEMBL809,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,31800.0,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,4.497572880015567,VGKDLMBJGBXTGI-SJCJKPOMSA-N
CHEMBL4101419,COc1cc2c(cc1OC)CN(CCn1cc(COc3ccccc3C(=O)Nc3cc(OC)c(OC)c(OC)c3)nn1)CC2,31920.0,COc1cc2c(cc1OC)CN(CCn1cc(COc3ccccc3C(=O)Nc3cc(OC)c(OC)c(OC)c3)nn1)CC2,4.495937117321308,QBQSIAMCKADTSL-UHFFFAOYSA-N
CHEMBL452751,COc1c2ccoc2c(OCC=C(C)C)c2oc(=O)ccc12,32000.0,COc1c2ccoc2c(OCC=C(C)C)c2oc(=O)ccc12,4.494850021680094,BMLZFLQMBMYVHG-UHFFFAOYSA-N
CHEMBL3809206,COc1cccc(/C=C/C(=O)c2ccc(Nc3nc(-c4ccccc4)nc4ccccc34)cc2)c1,32100.0,COc1cccc(/C=C/C(=O)c2ccc(Nc3nc(-c4ccccc4)nc4ccccc34)cc2)c1,4.493494967595128,BXXMOZUVOUKJNT-XMHGGMMESA-N
CHEMBL4879245,CCN(c1ccccc1)c1cc(NCCc2nnc(C(C)C)s2)ncn1,32700.0,CCN(c1ccccc1)c1cc(NCCc2nnc(C(C)C)s2)ncn1,4.485452247339714,LMKXMZWSBUBRSX-UHFFFAOYSA-N
CHEMBL3426397,CCOc1ccc(-n2nnc(-c3ccccc3NC(=O)c3ccc(OC)c(OC)c3)n2)cc1,32800.0,CCOc1ccc(-n2nnc(-c3ccccc3NC(=O)c3ccc(OC)c(OC)c3)n2)cc1,4.484126156288321,XOHZXXIUIWVFAI-UHFFFAOYSA-N
CHEMBL207244,COc1cc(/C=C/c2cccc(OC)c2O)cc(OC)c1,34000.0,COc1cc(/C=C/c2cccc(OC)c2O)cc(OC)c1,4.468521082957745,VWIJWYTVLATTPJ-BQYQJAHWSA-N
CHEMBL52229,COc1ccc2ccc(=O)oc2c1CC=C(C)C,34000.0,COc1ccc2ccc(=O)oc2c1CC=C(C)C,4.468521082957745,MBRLOUHOWLUMFF-UHFFFAOYSA-N
CHEMBL506278,COC(=O)c1ccc(C(=O)Nc2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1NC(=O)c1cnc2ccccc2n1,34000.0,COC(=O)c1ccc(C(=O)Nc2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1NC(=O)c1cnc2ccccc2n1,4.468521082957745,PFSYTCDBLGSLFB-UHFFFAOYSA-N
CHEMBL3291398,C=C[C@]1(C)C[C@@H](OC(=O)CS[C@@H]2CC[C@@H](N)C[C@H]2O)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,34100.0,C=C[C@]1(C)C[C@@H](OC(=O)CS[C@@H]2CC[C@@H](N)C[C@H]2O)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,4.467245621007502,KPVIXBKIJXZQJX-FCEONZPQSA-N
CHEMBL5185776,O=C(NCc1ccncc1)c1nn(-c2ccc(Cl)cc2)c(=O)c2ccccc12,34750.0,O=C(NCc1ccncc1)c1nn(-c2ccc(Cl)cc2)c(=O)c2ccccc12,4.4590451910738675,IWWASBWXIMPLAI-UHFFFAOYSA-N
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,34850.0,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,4.457797217565972,ADEBPBSSDYVVLD-UHFFFAOYSA-N
CHEMBL5193089,O=C(NCc1ccc(-c2ccccc2)cc1)c1nn(-c2ccc(Cl)cc2)c(=O)c2ccccc12,35120.0,O=C(NCc1ccc(-c2ccccc2)cc1)c1nn(-c2ccc(Cl)cc2)c(=O)c2ccccc12,4.454445492765935,NMQBNZUYFOPIAV-UHFFFAOYSA-N
CHEMBL3330555,Cc1ccccc1Nc1nc(SCc2cn(Cc3ccc(Cl)cc3)nn2)nc(-c2ccccc2)c1C#N,36000.0,Cc1ccccc1Nc1nc(SCc2cn(Cc3ccc(Cl)cc3)nn2)nc(-c2ccccc2)c1C#N,4.443697499232712,SHILYGXOBHUOSE-UHFFFAOYSA-N
CHEMBL3765052,COc1cc(OC)c2c(=O)cc(N3CCN(Cc4ccc(SC(F)(F)F)cc4)CC3)oc2c1,36600.0,COc1cc(OC)c2c(=O)cc(N3CCN(Cc4ccc(SC(F)(F)F)cc4)CC3)oc2c1,4.436518914605589,NMYZIYGOQKSRJI-UHFFFAOYSA-N
CHEMBL3426398,COc1ccc(-n2nnc(-c3ccccc3NC(=O)c3ccc(OC)c(OC)c3)n2)cc1,37200.0,COc1ccc(-n2nnc(-c3ccccc3NC(=O)c3ccc(OC)c(OC)c3)n2)cc1,4.429457060118103,WQDOCDOPVJZUQZ-UHFFFAOYSA-N
CHEMBL3605262,CC[C@@H]1CN(C)[C@H]2Cc3c([nH]c4ccccc34)/C(=N/Nc3ccc(Br)cn3)C[C@H]1[C@@H]2C(=O)OC,37640.0,CC[C@@H]1CN(C)[C@H]2Cc3c([nH]c4ccccc34)/C(=N/Nc3ccc(Br)cn3)C[C@H]1[C@@H]2C(=O)OC,4.4243503852447805,KSGUZOYRVXFLMZ-LMRMYWATSA-N
CHEMBL4060246,CC[C@H]1CN(C)[C@H]2Cc3c(n(Cc4ccccc4)c4ccccc34)C(=O)C[C@H]1[C@@H]2C(=O)OC,38090.0,CC[C@H]1CN(C)[C@H]2Cc3c(n(Cc4ccccc4)c4ccccc34)C(=O)C[C@H]1[C@@H]2C(=O)OC,4.419189027339054,PWDPPLCZVSMUPL-YPLHNQGHSA-N
CHEMBL4783985,COC(=O)c1ccc(-c2cn(-c3ccc(CCN4CCc5ccccc5C4)cc3)nn2)cc1NC(=O)c1ccc2ccccc2n1,38270.0,COC(=O)c1ccc(-c2cn(-c3ccc(CCN4CCc5ccccc5C4)cc3)nn2)cc1NC(=O)c1ccc2ccccc2n1,4.417141537775501,KFFZECZGHUCQAD-UHFFFAOYSA-N
CHEMBL73930,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1,39000.0,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1,4.4089353929735005,ULSUXBXHSYSGDT-UHFFFAOYSA-N
CHEMBL3813832,CCOc1cccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)c1,39900.0,CCOc1cccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)c1,4.399027104313252,MZKUTFSSIFVTKY-UHFFFAOYSA-N
CHEMBL3605261,CC[C@H]1CN(C)[C@H]2Cc3c([nH]c4ccccc34)/C(=N/Nc3ccc(Br)cn3)C[C@H]1[C@@H]2C(=O)OC,39930.0,CC[C@H]1CN(C)[C@H]2Cc3c([nH]c4ccccc34)/C(=N/Nc3ccc(Br)cn3)C[C@H]1[C@@H]2C(=O)OC,4.398700689805662,KSGUZOYRVXFLMZ-ONBSAPLUSA-N
CHEMBL4464702,COc1cc(O)c(C(=O)/C=C/c2cccc(N3CCN(C(=O)OC(C)(C)C)CC3)c2)c(OC)c1,39950.0,COc1cc(O)c(C(=O)/C=C/c2cccc(N3CCN(C(=O)OC(C)(C)C)CC3)c2)c(OC)c1,4.39848321634999,JWNYYLTWLQRQSN-MDZDMXLPSA-N
CHEMBL457891,COc1cccc(CCc2ccccc2OCCN2CCN(c3cccc(C(F)(F)F)c3)CC2)c1,40000.0,COc1cccc(CCc2ccccc2OCCN2CCN(c3cccc(C(F)(F)F)c3)CC2)c1,4.3979400086720375,PXVPRODQEGDLBS-UHFFFAOYSA-N
CHEMBL8260,O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12,41000.0,O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12,4.3872161432802645,FXNFHKRTJBSTCS-UHFFFAOYSA-N
CHEMBL4874717,COc1cc2c(cc1OC)CN(C(=O)c1ccc(-c3ccc(Oc4ccccc4)cc3)o1)CC2,42000.0,COc1cc2c(cc1OC)CN(C(=O)c1ccc(-c3ccc(Oc4ccccc4)cc3)o1)CC2,4.376750709602099,VQQAPFUHHORQPP-UHFFFAOYSA-N
CHEMBL2372491,CC/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](CO)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,42000.0,CC/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](CO)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,4.376750709602099,HNJSIYQWJAJGOC-YZEMNDORSA-N
CHEMBL381734,CCOc1cc(/C=C/c2cc(OC)cc(OC)c2)ccc1O,42000.0,CCOc1cc(/C=C/c2cc(OC)cc(OC)c2)ccc1O,4.376750709602099,QLVFTUVYNJDWKN-AATRIKPKSA-N
CHEMBL83527,COc1cc(/C=C/c2ccc(O)cc2)cc(OC)c1,42000.0,COc1cc(/C=C/c2ccc(O)cc2)cc(OC)c1,4.376750709602099,VLEUZFDZJKSGMX-ONEGZZNKSA-N
CHEMBL4469398,COc1cc(O)c(C(=O)/C=C/c2cccc(N3CCN(C(=O)c4ccc(OC)c(OC)c4)CC3)c2)c(OC)c1,42310.0,COc1cc(O)c(C(=O)/C=C/c2cccc(N3CCN(C(=O)c4ccc(OC)c(OC)c4)CC3)c2)c(OC)c1,4.3735569746687055,FNBUOQUSLRXLDX-CSKARUKUSA-N
CHEMBL23,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,42657.95,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,4.3700000191416315,HSUGRBWQSSZJOP-RTWAWAEBSA-N
CHEMBL38248,COCO[C@H]1CC(=O)O[C@H](C)[C@H](C)C(=O)OCC(=O)N(C)[C@H]1Cc1ccccc1,42700.0,COCO[C@H]1CC(=O)O[C@H](C)[C@H](C)C(=O)OCC(=O)N(C)[C@H]1Cc1ccccc1,4.369572124974976,JBUZVHAAWGDAAE-MVJTYMMSSA-N
CHEMBL1172,Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,43000.0,Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,4.366531544420414,JAUOIFJMECXRGI-UHFFFAOYSA-N
CHEMBL532,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,43000.0,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,4.366531544420414,ULGZDMOVFRHVEP-RWJQBGPGSA-N
CHEMBL3814875,CC(C)(C)N(NC(=O)c1cccc(C(F)(F)F)c1)C(=O)c1ccccc1Cl,43800.0,CC(C)(C)N(NC(=O)c1cccc(C(F)(F)F)c1)C(=O)c1ccccc1Cl,4.3585258894959,YKEAXDGNVJGRDC-UHFFFAOYSA-N
CHEMBL5483011,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O.O,44000.0,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,4.356547323513812,CBVCZFGXHXORBI-PXQQMZJSSA-N
CHEMBL3596579,CC(=O)Oc1cc(OC(C)=O)c2ccc(=O)oc2c1CC=C(C)C,44000.0,CC(=O)Oc1cc(OC(C)=O)c2ccc(=O)oc2c1CC=C(C)C,4.356547323513812,LHDJBZLGXJRNPO-UHFFFAOYSA-N
CHEMBL55772,COc1cccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)c1C,44300.0,COc1cccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)c1C,4.3535962737769305,QCAWEPFNJXQPAN-UHFFFAOYSA-N
CHEMBL4856023,CCCOc1ccc(-c2ccc(C(=O)N3CCc4cc(OC)c(OC)cc4C3)o2)cc1,44600.0,CCCOc1ccc(-c2ccc(C(=O)N3CCc4cc(OC)c(OC)cc4C3)o2)cc1,4.350665141287858,OYRJNBORNVHXMK-UHFFFAOYSA-N
CHEMBL4101435,CC[C@H]1CN(C)[C@H]2Cc3c([nH]c4ccccc34)/C(=N/NC(=S)NCc3cccnc3)C[C@H]1[C@@H]2C(=O)OC,45210.0,CC[C@H]1CN(C)[C@H]2Cc3c([nH]c4ccccc34)/C(=N/NC(=S)NCc3cccnc3)C[C@H]1[C@@H]2C(=O)OC,4.344765492965705,KATKJDVZLHVWGM-VPDCWWBUSA-N
CHEMBL2286425,CC(C)(C)N(NC(=O)c1cccc(Cl)c1)C(=O)c1ccccc1Cl,45700.0,CC(C)(C)N(NC(=O)c1cccc(Cl)c1)C(=O)c1ccccc1Cl,4.34008379993015,YVAIPWQNMHDDIV-UHFFFAOYSA-N
CHEMBL5206544,O=C(NCCc1cccc(F)c1)c1nn(-c2ccc(Cl)cc2)c(=O)c2ccccc12,46320.0,O=C(NCCc1cccc(F)c1)c1nn(-c2ccc(Cl)cc2)c(=O)c2ccccc12,4.33423144928062,PJQCALXVECZSTC-UHFFFAOYSA-N
CHEMBL5192402,O=C(NCCc1cccc(Cl)c1)c1nn(-c2ccc(Cl)cc2)c(=O)c2ccccc12,46540.0,O=C(NCCc1cccc(Cl)c1)c1nn(-c2ccc(Cl)cc2)c(=O)c2ccccc12,4.3321736210492885,QRDRSMZYTTWVFA-UHFFFAOYSA-N
CHEMBL3813799,CC(C)(C)N(NC(=O)c1cc(Cl)ccc1Cl)C(=O)c1ccccc1Cl,46700.0,CC(C)(C)N(NC(=O)c1cc(Cl)ccc1Cl)C(=O)c1ccccc1Cl,4.330683119433888,BTNDHCAGISNXQN-UHFFFAOYSA-N
CHEMBL103,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,47863.01,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,4.319999993033794,RJKFOVLPORLFTN-LEKSSAKUSA-N
CHEMBL3814404,Cc1cccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)c1,48200.0,Cc1cccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)c1,4.31695296176115,YPWWAIFKQOMMKH-UHFFFAOYSA-N
CHEMBL4076299,CC[C@@H]1CN(C)[C@H]2Cc3c([nH]c4ccccc34)/C(=N/N)C[C@H]1[C@@H]2C(=O)OC,48700.0,CC[C@@H]1CN(C)[C@H]2Cc3c([nH]c4ccccc34)/C(=N/N)C[C@H]1[C@@H]2C(=O)OC,4.3124710387853655,YFEXYCDUKXFAKG-QIGCFUMMSA-N
CHEMBL5400953,CCOC(=O)c1cccc(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NS(=O)(=O)c2cc(OC)ccc2OC)c1,50000.0,CCOC(=O)c1cccc(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NS(=O)(=O)c2cc(OC)ccc2OC)c1,4.301029995663981,QJKSIXNPHIYEKJ-RGMHLJPOSA-N
CHEMBL5417022,CC(C)(C)OC(=O)N[C@H](Cc1ccc(OC(=O)OC(C)(C)C)cc1)C(=O)NCCCC(=O)Oc1ccc2c(=O)c(Oc3ccccc3F)coc2c1,50000.0,CC(C)(C)OC(=O)N[C@H](Cc1ccc(OC(=O)OC(C)(C)C)cc1)C(=O)NCCCC(=O)Oc1ccc2c(=O)c(Oc3ccccc3F)coc2c1,4.301029995663981,DNDJBZFXIIDGKE-MUUNZHRXSA-N
CHEMBL5420251,COc1cc([C@@H]2c3cc4c(cc3[C@H](O[C@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,50000.0,COc1cc([C@@H]2c3cc4c(cc3[C@H](O[C@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,4.301029995663981,VJJPUSNTGOMMGY-QIWJEKFPSA-N
CHEMBL2372472,CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C/C=C/CO)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H](C(C)C)NC(=O)[C@@H](CC(C)C)N(C)C(=O)CN(C)C1=O,50000.0,CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C/C=C/CO)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H](C(C)C)NC(=O)[C@@H](CC(C)C)N(C)C(=O)CN(C)C1=O,4.301029995663981,ZPZHKIOMBYYVRD-SINWUMCESA-N
CHEMBL655,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,50000.0,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,4.301029995663981,DDLIGBOFAVUZHB-UHFFFAOYSA-N
CHEMBL70,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,50000.0,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,4.301029995663981,BQJCRHHNABKAKU-KBQPJGBKSA-N
CHEMBL2372482,CC/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CC)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,50000.0,CC/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CC)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,4.301029995663981,NDZFDJPZSCYKMG-DVSRNCBQSA-N
CHEMBL5401400,CC(C)C[C@H](NC(=O)[C@H]1CCCN1C(=O)[C@@H](C)NC(=O)COc1cc(O)c2c(=O)c(-c3ccc4c(c3)OCCO4)coc2c1)C(=O)CC(N)=O,50000.0,CC(C)C[C@H](NC(=O)[C@H]1CCCN1C(=O)[C@@H](C)NC(=O)COc1cc(O)c2c(=O)c(-c3ccc4c(c3)OCCO4)coc2c1)C(=O)CC(N)=O,4.301029995663981,MOIJAHWAZFJXSM-VEXUSMLFSA-N
CHEMBL107,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,50000.0,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,4.301029995663981,IAKHMKGGTNLKSZ-INIZCTEOSA-N
CHEMBL44657,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,50000.0,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,4.301029995663981,VJJPUSNTGOMMGY-MRVIYFEKSA-N
CHEMBL5403462,COc1ccc2c(c1)[C@H](CCNC(=O)C[C@@H](C1=C(O)[C@@]3(Oc4c(Cl)c(OC)cc(OC)c4C3=O)[C@H](C)CC1=O)c1ccc(O)c(OC)c1)C(=O)N2,50000.0,COc1ccc2c(c1)[C@H](CCNC(=O)C[C@@H](C1=C(O)[C@@]3(Oc4c(Cl)c(OC)cc(OC)c4C3=O)[C@H](C)CC1=O)c1ccc(O)c(OC)c1)C(=O)N2,4.301029995663981,NBOQESPYXLVXRR-QSDUQCIYSA-N
CHEMBL389621,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,50000.0,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,4.301029995663981,JYGXADMDTFJGBT-VWUMJDOOSA-N
CHEMBL30,CN/C(=N\CCSCc1nc[nH]c1C)NC#N,50000.0,CN/C(=N\CCSCc1nc[nH]c1C)NC#N,4.301029995663981,AQIXAKUUQRKLND-UHFFFAOYSA-N
CHEMBL3220342,Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](COC(=O)CCC(=O)OC[C@@H]4C=C[C@H](n5cnc6c(NC7CC7)nc(N)nc65)C4)C3)c2n1,50000.0,Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](COC(=O)CCC(=O)OC[C@@H]4C=C[C@H](n5cnc6c(NC7CC7)nc(N)nc65)C4)C3)c2n1,4.301029995663981,JUULLZOYILZTBT-UBBRYJJRSA-N
CHEMBL384467,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,50000.0,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,4.301029995663981,UREBDLICKHMUKA-CXSFZGCWSA-N
CHEMBL31421,CC1(C)SSC(C)(C)[C@@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)NCC(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H]1C(=O)O,50000.0,CC1(C)SSC(C)(C)[C@@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)NCC(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H]1C(=O)O,4.301029995663981,MCMMCRYPQBNCPH-WMIMKTLMSA-N
CHEMBL3704747,CC(=O)CC[C@H]1C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc2cc(O)cc(F)c2)C(=O)N2CCCC(N2)C(=O)O[C@H](/C(C)=C/C=C/C(=O)N2CCCCO2)C/C=C/C=C/[C@H](O)[C@H](C)[C@H]1O,50000.0,CC(=O)CC[C@H]1C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc2cc(O)cc(F)c2)C(=O)N2CCCC(N2)C(=O)O[C@H](/C(C)=C/C=C/C(=O)N2CCCCO2)C/C=C/C=C/[C@H](O)[C@H](C)[C@H]1O,4.301029995663981,CFLBTKFHBBDVKC-RROFBZPUSA-N
